Date,Time,Open,High,Low,Close,Volume
2017.07.26,15:00,1.16409,1.16551,1.16217,1.16264,22514
2017.07.26,11:00,1.1623,1.16512,1.16186,1.16408,20235
2017.07.26,07:00,1.16386,1.16453,1.16125,1.1623,19753
2017.07.26,03:00,1.16413,1.16535,1.16381,1.16384,10262
2017.07.25,23:00,1.16466,1.16482,1.16376,1.16411,8798
2017.07.25,19:00,1.16533,1.16608,1.16421,1.16466,12195
2017.07.25,15:00,1.16883,1.1712,1.16455,1.1653,29397
2017.07.25,11:00,1.16537,1.16989,1.1647,1.16884,21656
2017.07.25,07:00,1.16616,1.16688,1.1643,1.16535,21252
2017.07.25,03:00,1.16375,1.16632,1.16347,1.16617,10204
2017.07.24,23:00,1.16406,1.16448,1.16306,1.16375,16444
2017.07.24,19:00,1.16376,1.16471,1.163,1.16412,8759
2017.07.24,15:00,1.16556,1.16558,1.16257,1.16377,20868
2017.07.24,11:00,1.16529,1.16596,1.16421,1.16555,20944
2017.07.24,07:00,1.16708,1.1675,1.163,1.16527,23121
2017.07.24,03:00,1.16708,1.16751,1.1663,1.16705,8075
2017.07.23,23:00,1.16648,1.1684,1.1663,1.16707,10308
2017.07.21,19:00,1.16658,1.16825,1.16614,1.16628,15789
2017.07.21,15:00,1.16399,1.16701,1.16356,1.16659,22037
2017.07.21,11:00,1.16492,1.16582,1.16351,1.16397,20170
2017.07.21,07:00,1.16283,1.16766,1.16281,1.16492,23425
2017.07.21,03:00,1.16263,1.16362,1.1623,1.16284,12163
2017.07.20,23:00,1.16303,1.16354,1.16189,1.16263,9383
2017.07.20,19:00,1.16347,1.16374,1.16175,1.16304,13241
2017.07.20,15:00,1.15617,1.16579,1.1541,1.16341,40566
2017.07.20,11:00,1.15046,1.15703,1.1479,1.15617,35579
2017.07.20,07:00,1.15116,1.1525,1.14959,1.15045,21613
2017.07.20,03:00,1.15228,1.15269,1.1505,1.15117,14214
2017.07.19,23:00,1.15143,1.15325,1.15123,1.15228,9733
2017.07.19,19:00,1.15206,1.15229,1.15127,1.15141,8634
2017.07.19,15:00,1.15252,1.15363,1.15098,1.15205,21304
2017.07.19,11:00,1.15265,1.15383,1.15209,1.15252,19034
2017.07.19,07:00,1.15376,1.15474,1.15143,1.15264,20777
2017.07.19,03:00,1.15445,1.15449,1.15362,1.15374,7274
2017.07.18,23:00,1.15536,1.15559,1.15431,1.15445,10937
2017.07.18,19:00,1.15629,1.15654,1.15518,1.15537,10718
2017.07.18,15:00,1.15561,1.15829,1.15538,1.15627,25242
2017.07.18,11:00,1.15248,1.15679,1.1519,1.15557,30560
2017.07.18,07:00,1.15273,1.15349,1.1511,1.15251,25803
2017.07.18,03:00,1.1485,1.15376,1.14849,1.15274,19498
2017.07.17,23:00,1.14782,1.14867,1.14713,1.14849,16954
2017.07.17,19:00,1.1472,1.14843,1.14719,1.14779,7564
2017.07.17,15:00,1.14677,1.14868,1.14607,1.14719,20817
2017.07.17,11:00,1.14477,1.14707,1.14449,1.14677,16688
2017.07.17,07:00,1.14611,1.14631,1.14346,1.14478,16324
2017.07.17,03:00,1.14647,1.14671,1.14566,1.14611,8158
2017.07.16,23:00,1.14683,1.14745,1.14635,1.14647,15000
2017.07.14,19:00,1.1459,1.14715,1.1457,1.14669,8994
2017.07.14,15:00,1.14618,1.14631,1.14354,1.14591,28621
2017.07.14,11:00,1.14079,1.14681,1.14071,1.14615,22366
2017.07.14,07:00,1.14005,1.14238,1.14005,1.14077,15620
2017.07.14,03:00,1.14014,1.14105,1.13966,1.14007,7012
2017.07.13,23:00,1.13972,1.14049,1.13912,1.14014,8486
2017.07.13,19:00,1.13904,1.14067,1.1389,1.13972,8915
2017.07.13,15:00,1.14161,1.14176,1.13824,1.13904,21033
2017.07.13,11:00,1.14032,1.1419,1.13703,1.14161,30680
2017.07.13,07:00,1.14373,1.14557,1.13954,1.14032,20542
2017.07.13,03:00,1.14293,1.14388,1.14291,1.14374,8186
2017.07.12,23:00,1.14114,1.14295,1.14108,1.14294,8103
2017.07.12,19:00,1.14204,1.14249,1.14105,1.14115,10604
2017.07.12,15:00,1.14671,1.14687,1.13916,1.14205,34724
2017.07.12,11:00,1.14573,1.14794,1.14261,1.14673,23949
2017.07.12,07:00,1.14852,1.14892,1.14419,1.14573,18042
2017.07.12,03:00,1.14762,1.14883,1.14701,1.14853,9414
2017.07.11,23:00,1.14673,1.14778,1.1462,1.14761,12621
2017.07.11,19:00,1.14394,1.14793,1.14394,1.14673,13822
2017.07.11,15:00,1.14015,1.14476,1.13932,1.14393,23440
2017.07.11,11:00,1.13957,1.14137,1.13898,1.14016,15063
2017.07.11,07:00,1.13882,1.13997,1.13826,1.13957,14831
2017.07.11,03:00,1.13947,1.13972,1.13869,1.13883,6257
2017.07.10,23:00,1.13991,1.13991,1.13927,1.13947,10024
2017.07.10,19:00,1.13952,1.14076,1.13952,1.1399,6303
2017.07.10,15:00,1.13921,1.14018,1.13845,1.13953,15185
2017.07.10,11:00,1.13956,1.13978,1.13815,1.13919,15690
2017.07.10,07:00,1.14038,1.1418,1.13924,1.13955,15294
2017.07.10,03:00,1.14004,1.14083,1.13992,1.14037,5596
2017.07.09,23:00,1.13974,1.14037,1.13913,1.14003,5675
2017.07.07,19:00,1.14078,1.14107,1.13978,1.13995,7543
2017.07.07,15:00,1.14016,1.14084,1.13793,1.14078,23838
2017.07.07,11:00,1.14216,1.14396,1.13863,1.14015,25246
2017.07.07,07:00,1.14147,1.14273,1.14068,1.14215,16529
2017.07.07,03:00,1.14152,1.14238,1.14082,1.14148,11813
2017.07.06,23:00,1.1422,1.14254,1.14131,1.14151,11214
2017.07.06,19:00,1.14198,1.14246,1.14155,1.14228,9837
2017.07.06,15:00,1.13904,1.14195,1.13814,1.14194,22305
2017.07.06,11:00,1.13486,1.13975,1.13442,1.13903,28091
2017.07.06,07:00,1.13388,1.13569,1.13307,1.13487,13477
2017.07.06,03:00,1.13414,1.13444,1.13297,1.13388,7394
2017.07.05,23:00,1.13511,1.13545,1.13352,1.13416,9453
2017.07.05,19:00,1.13382,1.13559,1.13225,1.13512,15651
2017.07.05,15:00,1.13202,1.13437,1.13179,1.13381,18293
2017.07.05,11:00,1.13415,1.1344,1.13123,1.13203,20533
2017.07.05,07:00,1.13544,1.13679,1.13405,1.13415,17364
2017.07.05,03:00,1.13584,1.13684,1.1353,1.13542,8027
2017.07.04,23:00,1.13432,1.13642,1.13425,1.13585,10424
2017.07.04,19:00,1.1351,1.13532,1.1343,1.13436,19924
2017.07.04,15:00,1.13426,1.13536,1.13378,1.13508,11478
2017.07.04,11:00,1.13536,1.13552,1.13398,1.13425,11513
2017.07.04,07:00,1.13718,1.13742,1.13358,1.13535,18483
2017.07.04,03:00,1.13736,1.13739,1.13636,1.13717,7652
2017.07.03,23:00,1.13637,1.13767,1.13567,1.13736,10467
2017.07.03,19:00,1.1357,1.13684,1.13563,1.1364,4486
2017.07.03,15:00,1.13676,1.13735,1.13549,1.13571,20344
2017.07.03,11:00,1.13787,1.13855,1.13614,1.13675,16413
2017.07.03,07:00,1.14127,1.14149,1.13768,1.13787,18927
2017.07.03,03:00,1.14171,1.142,1.14036,1.14127,7823
2017.07.02,23:00,1.1417,1.14266,1.14155,1.14169,8109
2017.06.30,19:00,1.14122,1.14236,1.14084,1.14193,11210
2017.06.30,15:00,1.14124,1.14274,1.13952,1.14123,24649
2017.06.30,11:00,1.14026,1.14208,1.13919,1.14126,23649
2017.06.30,07:00,1.14401,1.1441,1.13953,1.14035,23539
2017.06.30,03:00,1.14283,1.14441,1.14275,1.14402,10787
2017.06.29,23:00,1.14399,1.14451,1.14267,1.14283,17031
2017.06.29,19:00,1.14296,1.14453,1.14274,1.14401,14602
2017.06.29,15:00,1.14005,1.14318,1.13951,1.14297,27022
2017.06.29,11:00,1.14256,1.14263,1.1388,1.14006,22225
2017.06.29,07:00,1.14015,1.14347,1.13952,1.14255,23093
2017.06.29,03:00,1.13868,1.1419,1.13848,1.14015,10374
2017.06.28,23:00,1.13774,1.13892,1.13741,1.13868,10440
2017.06.28,19:00,1.13783,1.1385,1.13733,1.13774,9535
2017.06.28,15:00,1.13312,1.13905,1.1328,1.13778,34331
2017.06.28,11:00,1.13603,1.13798,1.12911,1.1331,27985
2017.06.28,07:00,1.13464,1.1388,1.1345,1.13602,25855
2017.06.28,03:00,1.13394,1.13552,1.13368,1.13465,9017
2017.06.27,23:00,1.13383,1.13444,1.13305,1.13395,15630
2017.06.27,19:00,1.13121,1.13491,1.13064,1.13384,16582
2017.06.27,15:00,1.12767,1.13348,1.12744,1.13116,23636
2017.06.27,11:00,1.12493,1.12837,1.1244,1.12767,19748
2017.06.27,07:00,1.11898,1.12548,1.11821,1.12488,20745
2017.06.27,03:00,1.11837,1.11923,1.11804,1.11899,5624
2017.06.26,23:00,1.11821,1.11851,1.11787,1.11838,10675
2017.06.26,19:00,1.11872,1.11943,1.11753,1.11814,7074
2017.06.26,15:00,1.1211,1.12184,1.11818,1.11873,15188
2017.06.26,11:00,1.11855,1.12196,1.11716,1.12109,15332
2017.06.26,07:00,1.11914,1.12076,1.11816,1.11856,11399
2017.06.26,03:00,1.1196,1.11977,1.11897,1.11915,6741
2017.06.25,23:00,1.11957,1.11999,1.11897,1.11962,6642
2017.06.23,19:00,1.1197,1.12021,1.11926,1.11942,4103
2017.06.23,15:00,1.11759,1.12086,1.1175,1.11967,11838
2017.06.23,11:00,1.11713,1.118,1.11614,1.1176,10205
2017.06.23,07:00,1.11616,1.11877,1.11616,1.11713,11099
2017.06.23,03:00,1.11493,1.11637,1.11465,1.11615,4238
2017.06.22,23:00,1.1151,1.11536,1.1145,1.11492,7447
2017.06.22,19:00,1.11551,1.11573,1.11392,1.11515,6890
2017.06.22,15:00,1.11608,1.11638,1.11451,1.11552,14065
2017.06.22,11:00,1.11678,1.11742,1.11567,1.11608,10831
2017.06.22,07:00,1.11707,1.11777,1.11543,1.11679,9675
2017.06.22,03:00,1.1163,1.11715,1.1162,1.11706,5908
2017.06.21,23:00,1.1168,1.11709,1.11601,1.1163,9460
2017.06.21,19:00,1.11469,1.11689,1.11444,1.11679,8762
2017.06.21,15:00,1.11477,1.11485,1.11299,1.11469,14831
2017.06.21,11:00,1.11426,1.11556,1.11373,1.11478,14595
2017.06.21,07:00,1.11334,1.11454,1.11271,1.11424,10006
2017.06.21,03:00,1.11353,1.11381,1.11326,1.11333,3731
2017.06.20,23:00,1.11334,1.11368,1.11304,1.11352,9985
2017.06.20,19:00,1.11247,1.11344,1.11199,1.11335,6636
2017.06.20,15:00,1.11504,1.11533,1.11187,1.11244,17072
2017.06.20,11:00,1.1158,1.11646,1.11411,1.11504,13978
2017.06.20,07:00,1.11553,1.11648,1.11425,1.1158,12135
2017.06.20,03:00,1.11446,1.11584,1.11446,1.11553,4805
2017.06.19,23:00,1.11479,1.11529,1.11406,1.11446,13413
2017.06.19,19:00,1.11584,1.11595,1.11428,1.11482,5889
2017.06.19,15:00,1.11819,1.11842,1.11554,1.11585,14282
2017.06.19,11:00,1.11952,1.12127,1.11768,1.11817,13685
2017.06.19,07:00,1.11934,1.12075,1.11821,1.11951,9618
2017.06.19,03:00,1.11905,1.11999,1.11898,1.11934,5092
2017.06.18,23:00,1.12056,1.12078,1.11893,1.11905,10116
2017.06.16,19:00,1.11882,1.12014,1.11874,1.11934,6265
2017.06.16,15:00,1.11722,1.11997,1.11651,1.11884,14169
2017.06.16,11:00,1.1173,1.11836,1.11571,1.11721,11704
2017.06.16,07:00,1.1144,1.11749,1.11383,1.11729,11968
2017.06.16,03:00,1.11537,1.11551,1.11415,1.11439,5163
2017.06.15,23:00,1.11449,1.11553,1.1142,1.11537,11503
2017.06.15,19:00,1.1148,1.11578,1.1142,1.11452,8108
2017.06.15,15:00,1.11516,1.11578,1.11319,1.11479,20743
2017.06.15,11:00,1.11795,1.11849,1.11491,1.11517,21522
2017.06.15,07:00,1.1221,1.12216,1.11751,1.11794,16455
2017.06.15,03:00,1.12184,1.12283,1.12148,1.12213,6876
2017.06.14,23:00,1.12172,1.12218,1.1205,1.12184,13026
2017.06.14,19:00,1.12729,1.12891,1.11928,1.12169,30366
2017.06.14,15:00,1.12627,1.12956,1.12619,1.12728,22839
2017.06.14,11:00,1.12076,1.12676,1.11975,1.12629,15831
2017.06.14,07:00,1.12149,1.12252,1.12052,1.12074,10366
2017.06.14,03:00,1.12135,1.12195,1.12111,1.12148,4417
2017.06.13,23:00,1.12105,1.12151,1.12058,1.12135,11065
2017.06.13,19:00,1.12015,1.12125,1.12013,1.12106,5372
2017.06.13,15:00,1.12069,1.12183,1.1192,1.12014,11251
2017.06.13,11:00,1.12124,1.12201,1.12004,1.12069,9780
2017.06.13,07:00,1.11928,1.12246,1.11852,1.1212,11403
2017.06.13,03:00,1.11942,1.11987,1.11891,1.11928,4850
2017.06.12,23:00,1.12032,1.12071,1.11934,1.11942,11311
2017.06.12,19:00,1.11979,1.12098,1.11958,1.12028,8111
2017.06.12,15:00,1.12146,1.12199,1.11918,1.11978,14091
2017.06.12,11:00,1.12252,1.1232,1.12077,1.12145,12179
2017.06.12,07:00,1.12065,1.12275,1.1204,1.12254,9899
2017.06.12,03:00,1.12046,1.12117,1.11973,1.12064,5371
2017.06.11,23:00,1.12064,1.12097,1.11969,1.12046,5650
2017.06.09,19:00,1.11977,1.12039,1.11907,1.11959,9535
2017.06.09,15:00,1.1169,1.12007,1.11663,1.11975,10595
2017.06.09,11:00,1.11761,1.11871,1.11668,1.11688,12534
2017.06.09,07:00,1.12039,1.12156,1.11694,1.11758,23138
2017.06.09,03:00,1.11822,1.12144,1.11805,1.12041,12427
2017.06.08,23:00,1.12122,1.12365,1.11791,1.11822,19011
2017.06.08,19:00,1.12112,1.12284,1.12014,1.12121,8324
2017.06.08,15:00,1.12264,1.12297,1.11955,1.12113,22930
2017.06.08,11:00,1.12487,1.12625,1.11943,1.12263,24734
2017.06.08,07:00,1.12571,1.1269,1.12431,1.12489,10842
2017.06.08,03:00,1.12502,1.12611,1.12469,1.12572,5723
2017.06.07,23:00,1.12551,1.12645,1.12476,1.12503,13046
2017.06.07,19:00,1.12646,1.12719,1.12513,1.12553,9714
2017.06.07,15:00,1.12296,1.12824,1.12228,1.12645,20044
2017.06.07,11:00,1.12621,1.12767,1.12039,1.12298,18284
2017.06.07,07:00,1.12642,1.12767,1.12459,1.12622,9801
2017.06.07,03:00,1.12724,1.12736,1.12599,1.12643,5095
2017.06.06,23:00,1.1277,1.12818,1.12676,1.12723,9706
2017.06.06,19:00,1.12702,1.1284,1.12678,1.1277,7731
2017.06.06,15:00,1.1255,1.12764,1.12537,1.12698,13509
2017.06.06,11:00,1.12521,1.12593,1.12402,1.1255,11384
2017.06.06,07:00,1.12679,1.12776,1.12421,1.12517,10091
2017.06.06,03:00,1.1262,1.12746,1.1262,1.12678,6680
2017.06.05,23:00,1.12542,1.12653,1.1253,1.12621,10792
2017.06.05,19:00,1.12528,1.12642,1.12507,1.1254,4688
2017.06.05,15:00,1.12418,1.12553,1.12341,1.12526,10267
2017.06.05,11:00,1.12718,1.12718,1.12352,1.12417,10968
2017.06.05,07:00,1.12662,1.12786,1.12599,1.12719,8326
2017.06.05,03:00,1.12722,1.1277,1.12631,1.12663,6074
2017.06.04,23:00,1.12719,1.12835,1.12688,1.12723,12641
2017.06.02,19:00,1.12696,1.1285,1.12667,1.12832,7144
2017.06.02,15:00,1.12692,1.12812,1.12545,1.12695,18496
2017.06.02,11:00,1.12208,1.12823,1.12048,1.12692,17251
2017.06.02,07:00,1.12193,1.12279,1.12141,1.12209,7989
2017.06.02,03:00,1.12165,1.12221,1.12149,1.12193,3135
2017.06.01,23:00,1.12123,1.12191,1.12113,1.12164,7562
2017.06.01,19:00,1.12093,1.12193,1.12064,1.12121,5286
2017.06.01,15:00,1.12146,1.12343,1.12061,1.12092,13003
2017.06.01,11:00,1.12264,1.12366,1.12019,1.12145,13942
2017.06.01,07:00,1.12461,1.12486,1.12228,1.12261,11958
2017.06.01,03:00,1.12342,1.12565,1.12333,1.12464,8055
2017.05.31,23:00,1.12429,1.12485,1.12333,1.12343,12388
2017.05.31,19:00,1.12367,1.12471,1.12278,1.1243,9183
2017.05.31,15:00,1.1222,1.1252,1.12172,1.12367,22086
2017.05.31,11:00,1.11739,1.12284,1.11709,1.12219,16016
2017.05.31,07:00,1.11726,1.11968,1.11642,1.11746,12102
2017.05.31,03:00,1.11713,1.11797,1.11704,1.11726,5729
2017.05.30,23:00,1.11853,1.11895,1.11692,1.11708,12075
2017.05.30,19:00,1.11746,1.11966,1.1174,1.11855,4924
2017.05.30,15:00,1.11623,1.12051,1.1162,1.11742,16361
2017.05.30,11:00,1.114,1.11931,1.11366,1.11621,18363
2017.05.30,07:00,1.11272,1.11487,1.11092,1.11398,13546
2017.05.30,03:00,1.1133,1.11334,1.11219,1.11273,5816
2017.05.29,23:00,1.11622,1.11685,1.11275,1.11331,15030
2017.05.29,19:00,1.11736,1.11764,1.11621,1.11627,12514
2017.05.29,15:00,1.11848,1.11884,1.1167,1.11735,7240
2017.05.29,11:00,1.11833,1.11897,1.11772,1.11846,6425
2017.05.29,07:00,1.11637,1.11895,1.11632,1.11832,6787
2017.05.29,03:00,1.11722,1.11732,1.11621,1.11636,3435
2017.05.28,23:00,1.11705,1.11845,1.11616,1.11721,11380
2017.05.26,19:00,1.11771,1.1183,1.11676,1.11775,5802
2017.05.26,15:00,1.11801,1.11873,1.11602,1.1177,16346
2017.05.26,11:00,1.12238,1.12267,1.11778,1.11801,16081
2017.05.26,07:00,1.12001,1.12344,1.11909,1.12239,12845
2017.05.26,03:00,1.1206,1.12076,1.11849,1.12001,7603
2017.05.25,23:00,1.121,1.12159,1.11964,1.12057,12876
2017.05.25,19:00,1.12175,1.12206,1.11981,1.12101,6715
2017.05.25,15:00,1.12024,1.12258,1.12004,1.12177,13330
2017.05.25,11:00,1.12418,1.12418,1.11935,1.12024,15169
2017.05.25,07:00,1.12408,1.12502,1.12252,1.12419,13900
2017.05.25,03:00,1.12227,1.12443,1.12184,1.12407,7278
2017.05.24,23:00,1.12181,1.1233,1.12107,1.12228,9562
2017.05.24,19:00,1.11773,1.12197,1.11755,1.12184,19608
2017.05.24,15:00,1.11982,1.12044,1.11683,1.11773,17825
2017.05.24,11:00,1.1185,1.1202,1.11747,1.11977,15794
2017.05.24,07:00,1.11798,1.11965,1.11698,1.11854,14639
2017.05.24,03:00,1.11864,1.11908,1.11775,1.11799,6217
2017.05.23,23:00,1.11821,1.11916,1.1177,1.11865,10933
2017.05.23,19:00,1.11919,1.12085,1.11749,1.11825,11090
2017.05.23,15:00,1.12336,1.1249,1.11819,1.11919,26679
2017.05.23,11:00,1.12481,1.12627,1.1211,1.12336,15353
2017.05.23,07:00,1.12503,1.12678,1.12218,1.12481,22291
2017.05.23,03:00,1.12392,1.12539,1.12391,1.12502,6220
2017.05.22,23:00,1.12371,1.12469,1.12302,1.12393,11164
2017.05.22,19:00,1.12336,1.12439,1.12291,1.12371,6310
2017.05.22,15:00,1.12453,1.12633,1.12285,1.12337,16398
2017.05.22,11:00,1.11676,1.12497,1.11657,1.12452,20826
2017.05.22,07:00,1.11885,1.12008,1.11612,1.11678,13284
2017.05.22,03:00,1.11868,1.11959,1.11824,1.11884,5412
2017.05.21,23:00,1.12001,1.12097,1.11861,1.11864,9900
2017.05.19,19:00,1.11903,1.12116,1.11896,1.12063,9839
2017.05.19,15:00,1.11792,1.11968,1.11779,1.11905,16447
2017.05.19,11:00,1.11492,1.11857,1.11467,1.11792,14396
2017.05.19,07:00,1.11117,1.11609,1.11089,1.11492,12184
2017.05.19,03:00,1.11086,1.11135,1.10994,1.11116,6110
2017.05.18,23:00,1.11025,1.11145,1.10958,1.11086,10106
2017.05.18,19:00,1.11252,1.11301,1.10753,1.11027,17494
2017.05.18,15:00,1.11084,1.11378,1.11045,1.11254,22469
2017.05.18,11:00,1.11271,1.114,1.11039,1.11085,22618
2017.05.18,07:00,1.11439,1.11456,1.1121,1.1127,16560
2017.05.18,03:00,1.11644,1.11717,1.11389,1.1144,9867
2017.05.17,23:00,1.11583,1.117,1.11508,1.11643,13749
2017.05.17,19:00,1.11379,1.1162,1.11373,1.11583,12452
2017.05.17,15:00,1.11229,1.11499,1.11015,1.11377,23564
2017.05.17,11:00,1.10851,1.11241,1.10845,1.11229,13337
2017.05.17,07:00,1.11059,1.11221,1.10814,1.10852,16085
2017.05.17,03:00,1.10953,1.11169,1.10939,1.11058,7408
2017.05.16,23:00,1.10823,1.10977,1.10792,1.10953,12131
2017.05.16,19:00,1.10756,1.10971,1.10751,1.10825,6804
2017.05.16,15:00,1.10775,1.1086,1.10638,1.10754,18337
2013.10.18,20:00,1.36793,1.36849,1.36765,1.36839,1955
2013.10.18,16:00,1.36779,1.36993,1.36773,1.36795,6639
2013.10.18,12:00,1.36918,1.37036,1.3669,1.3678,8193
2013.10.18,08:00,1.3664,1.36947,1.36636,1.36919,7910
2013.10.18,04:00,1.36628,1.36673,1.36594,1.3664,2955
2013.10.18,00:00,1.36726,1.36727,1.36599,1.36627,3553
2013.10.17,20:00,1.36686,1.36799,1.36644,1.36723,4033
2013.10.17,16:00,1.3648,1.36806,1.36453,1.36686,9104
2013.10.17,12:00,1.36215,1.36678,1.36166,1.36481,10184
2013.10.17,08:00,1.35442,1.36375,1.35409,1.36216,9298
2013.10.17,04:00,1.35385,1.3552,1.35347,1.3544,3687
2013.10.17,00:00,1.35338,1.35386,1.35154,1.35386,4021
2013.10.16,20:00,1.35088,1.355,1.35079,1.35334,5923
2013.10.16,16:00,1.35539,1.3557,1.34734,1.3509,11767
2013.10.16,12:00,1.35307,1.35673,1.35262,1.35539,7554
2013.10.16,08:00,1.35133,1.35436,1.35111,1.35309,5713
2013.10.16,04:00,1.35078,1.35236,1.35059,1.35134,3146
2013.10.16,00:00,1.35228,1.3531,1.35058,1.35076,4292
2013.10.15,20:00,1.34981,1.35361,1.34909,1.35226,6194
2013.10.15,16:00,1.34943,1.35067,1.34821,1.34982,10122
2013.10.15,12:00,1.35429,1.35518,1.34794,1.34936,9365
2013.10.15,08:00,1.35668,1.35708,1.35434,1.35434,5384
2013.10.15,04:00,1.35526,1.35684,1.35521,1.35665,2630
2013.10.15,00:00,1.35603,1.35668,1.35501,1.35522,3393
2013.10.14,20:00,1.35751,1.3577,1.35588,1.35606,4378
2013.10.14,16:00,1.35867,1.3594,1.35753,1.35753,5915
2013.10.14,12:00,1.35525,1.35974,1.35511,1.35867,5783
2013.10.14,08:00,1.35643,1.35689,1.35453,1.35528,4189
