Time,Open,High,Low,Close,Volume
2019.03.25 05:26:00,1.12974,1.12974,1.12968,1.12972,16
2019.03.25 05:25:00,1.12978,1.12978,1.12974,1.12974,14
2019.03.25 05:24:00,1.12971,1.12979,1.12971,1.12977,34
2019.03.25 05:23:00,1.12967,1.12971,1.12966,1.12971,15
2019.03.25 05:22:00,1.12967,1.12967,1.12963,1.12967,20
2019.03.25 05:21:00,1.12963,1.12968,1.12956,1.12966,37
2019.03.25 05:20:00,1.12961,1.12964,1.12957,1.12963,28
2019.03.25 05:19:00,1.12951,1.12962,1.12951,1.12961,22
2019.03.25 05:18:00,1.12955,1.12955,1.12951,1.12951,7
2019.03.25 05:17:00,1.12956,1.12956,1.12955,1.12956,3
2019.03.25 05:16:00,1.12957,1.12957,1.12955,1.12956,8
2019.03.25 05:15:00,1.12952,1.12957,1.12948,1.12957,18
2019.03.25 05:14:00,1.12952,1.12952,1.12948,1.12952,15
2019.03.25 05:13:00,1.12951,1.12954,1.12949,1.12952,12
2019.03.25 05:12:00,1.12954,1.12955,1.12951,1.12951,18
2019.03.25 05:11:00,1.12949,1.12955,1.12949,1.12954,9
2019.03.25 05:10:00,1.12957,1.12957,1.12946,1.12949,14
2019.03.25 05:09:00,1.12957,1.12958,1.12955,1.12957,11
2019.03.25 05:08:00,1.12958,1.12958,1.12956,1.12956,10
2019.03.25 05:07:00,1.1296,1.1296,1.12956,1.12959,27
2019.03.25 05:06:00,1.12953,1.1296,1.12952,1.1296,28
2019.03.25 05:05:00,1.12958,1.12958,1.12951,1.12953,27
2019.03.25 05:04:00,1.12953,1.12956,1.12951,1.12955,11
2019.03.25 05:03:00,1.12947,1.12953,1.12945,1.12953,11
2019.03.25 05:02:00,1.1295,1.1295,1.12945,1.12947,16
2019.03.25 05:01:00,1.12951,1.12951,1.12947,1.1295,22
2019.03.25 05:00:00,1.12956,1.12956,1.12951,1.12952,15
2019.03.25 04:59:00,1.12956,1.12959,1.12956,1.12956,7
2019.03.25 04:58:00,1.12952,1.12961,1.12952,1.12956,19
2019.03.25 04:57:00,1.12952,1.12954,1.12951,1.12952,10
2019.03.25 04:56:00,1.12952,1.12953,1.1295,1.12952,9
2019.03.25 04:55:00,1.12954,1.12954,1.12952,1.12952,7
2019.03.25 04:54:00,1.12955,1.12959,1.12954,1.12954,23
2019.03.25 04:53:00,1.12952,1.12956,1.12952,1.12955,17
2019.03.25 04:52:00,1.12952,1.12956,1.12951,1.12952,9
2019.03.25 04:51:00,1.12952,1.12955,1.12951,1.12952,12
2019.03.25 04:50:00,1.12956,1.12956,1.12954,1.12954,2
2019.03.25 04:49:00,1.12952,1.12956,1.12951,1.12956,7
2019.03.25 04:48:00,1.12951,1.12953,1.1295,1.12952,16
2019.03.25 04:47:00,1.12961,1.12961,1.12951,1.12951,25
2019.03.25 04:46:00,1.12961,1.12966,1.1296,1.12961,15
2019.03.25 04:45:00,1.1296,1.12963,1.12956,1.12961,19
2019.03.25 04:44:00,1.1296,1.12962,1.12957,1.1296,18
2019.03.25 04:43:00,1.12966,1.12966,1.12957,1.12959,15
2019.03.25 04:42:00,1.12966,1.12966,1.12962,1.12965,15
2019.03.25 04:41:00,1.1297,1.12973,1.12966,1.12966,21
2019.03.25 04:40:00,1.12968,1.12976,1.12968,1.1297,12
2019.03.25 04:39:00,1.12968,1.1297,1.12968,1.12968,9
2019.03.25 04:38:00,1.12968,1.1297,1.12966,1.12968,13
2019.03.25 04:37:00,1.1297,1.1297,1.12966,1.12968,9
2019.03.25 04:36:00,1.12974,1.12974,1.12966,1.1297,15
2019.03.25 04:35:00,1.12974,1.12976,1.12971,1.12974,19
2019.03.25 04:34:00,1.12966,1.12976,1.12966,1.12974,18
2019.03.25 04:33:00,1.12966,1.1297,1.12966,1.12966,11
2019.03.25 04:32:00,1.12968,1.12974,1.12966,1.12966,15
2019.03.25 04:31:00,1.1297,1.1297,1.12969,1.12969,4
2019.03.25 04:30:00,1.12969,1.1297,1.12964,1.1297,12
2019.03.25 04:29:00,1.12974,1.12974,1.12969,1.12969,10
2019.03.25 04:28:00,1.12986,1.12986,1.12974,1.12974,17
2019.03.25 04:27:00,1.1298,1.12991,1.1298,1.12986,19
2019.03.25 04:26:00,1.1297,1.12981,1.1297,1.1298,18
2019.03.25 04:25:00,1.12969,1.12971,1.12969,1.1297,10
2019.03.25 04:24:00,1.12969,1.12969,1.12969,1.12969,1
2019.03.25 04:23:00,1.12967,1.12969,1.12964,1.12969,11
2019.03.25 04:22:00,1.12959,1.12966,1.12958,1.12966,11
2019.03.25 04:21:00,1.12959,1.12959,1.12956,1.12959,9
2019.03.25 04:20:00,1.12964,1.12964,1.12959,1.12959,8
2019.03.25 04:19:00,1.12969,1.12969,1.12964,1.12964,10
2019.03.25 04:18:00,1.12966,1.1297,1.12966,1.12968,8
2019.03.25 04:17:00,1.1296,1.12968,1.1296,1.12966,24
2019.03.25 04:16:00,1.12954,1.12962,1.12954,1.1296,10
2019.03.25 04:15:00,1.12953,1.12955,1.12953,1.12954,8
2019.03.25 04:14:00,1.12955,1.12955,1.12951,1.12953,7
2019.03.25 04:13:00,1.12954,1.12961,1.12954,1.12955,11
2019.03.25 04:12:00,1.12963,1.12963,1.12953,1.12953,14
2019.03.25 04:11:00,1.12964,1.12964,1.12962,1.12963,5
2019.03.25 04:10:00,1.12978,1.12978,1.12964,1.12964,19
2019.03.25 04:09:00,1.12983,1.12985,1.12978,1.12978,10
2019.03.25 04:08:00,1.1298,1.12983,1.12973,1.12983,25
2019.03.25 04:07:00,1.1298,1.12984,1.12977,1.1298,25
2019.03.25 04:06:00,1.12977,1.12986,1.12977,1.1298,22
2019.03.25 04:05:00,1.1297,1.1298,1.1297,1.12977,44
2019.03.25 04:04:00,1.12965,1.12975,1.12965,1.1297,24
2019.03.25 04:03:00,1.1296,1.12967,1.12958,1.12965,21
2019.03.25 04:02:00,1.12955,1.1296,1.12955,1.12959,13
2019.03.25 04:01:00,1.12951,1.12959,1.12951,1.12955,18
2019.03.25 04:00:00,1.12947,1.12952,1.12947,1.12951,21
2019.03.25 03:59:00,1.12943,1.12947,1.12941,1.12945,15
2019.03.25 03:58:00,1.12939,1.12945,1.12938,1.12943,22
2019.03.25 03:57:00,1.12943,1.12943,1.12937,1.12939,34
2019.03.25 03:56:00,1.12946,1.12947,1.12941,1.12943,16
2019.03.25 03:55:00,1.1294,1.12947,1.1294,1.12946,16
2019.03.25 03:54:00,1.1294,1.1294,1.12937,1.12939,17
2019.03.25 03:53:00,1.12931,1.12942,1.12931,1.1294,27
2019.03.25 03:52:00,1.12933,1.12936,1.12929,1.12931,24
2019.03.25 03:51:00,1.12929,1.12935,1.12928,1.12933,13
2019.03.25 03:50:00,1.12933,1.12933,1.12929,1.12929,12
2019.03.25 03:49:00,1.12931,1.12934,1.1293,1.12933,25
2019.03.25 03:48:00,1.1293,1.1293,1.12927,1.1293,11
2019.03.25 03:47:00,1.12929,1.12932,1.12929,1.1293,11
2019.03.25 03:46:00,1.12933,1.12933,1.12929,1.12929,22
2019.03.25 03:45:00,1.12933,1.12934,1.1293,1.12934,31
2019.03.25 03:44:00,1.12939,1.12944,1.12934,1.12934,20
2019.03.25 03:43:00,1.12939,1.12939,1.12935,1.12938,15
2019.03.25 03:42:00,1.1294,1.1294,1.12932,1.12939,12
2019.03.25 03:41:00,1.12939,1.12945,1.12939,1.1294,21
2019.03.25 03:40:00,1.12934,1.1294,1.12934,1.12939,6
2019.03.25 03:39:00,1.12925,1.12935,1.12925,1.12934,11
2019.03.25 03:38:00,1.12927,1.12927,1.12919,1.12925,18
2019.03.25 03:37:00,1.12924,1.12927,1.12924,1.12925,19
2019.03.25 03:36:00,1.12928,1.12929,1.12924,1.12924,33
2019.03.25 03:35:00,1.12924,1.12928,1.12924,1.12928,5
2019.03.25 03:34:00,1.12924,1.12924,1.12924,1.12924,1
2019.03.25 03:33:00,1.12925,1.1293,1.12925,1.12925,20
2019.03.25 03:32:00,1.12929,1.12931,1.12925,1.12925,16
2019.03.25 03:31:00,1.12945,1.12945,1.12929,1.12929,10
2019.03.25 03:30:00,1.12951,1.12951,1.1294,1.12945,15
2019.03.25 03:29:00,1.12947,1.12952,1.12946,1.12951,14
2019.03.25 03:28:00,1.12946,1.12947,1.12945,1.12947,4
2019.03.25 03:27:00,1.12945,1.12946,1.12945,1.12946,2
2019.03.25 03:26:00,1.1294,1.12947,1.1294,1.12945,17
2019.03.25 03:25:00,1.1294,1.12942,1.12937,1.12941,31
2019.03.25 03:24:00,1.12935,1.1294,1.12934,1.1294,6
2019.03.25 03:23:00,1.12926,1.12937,1.12926,1.12935,26
2019.03.25 03:22:00,1.12923,1.12929,1.12923,1.12926,11
2019.03.25 03:21:00,1.12929,1.12929,1.12922,1.12923,16
2019.03.25 03:20:00,1.1294,1.1294,1.12929,1.12929,20
2019.03.25 03:19:00,1.12934,1.1294,1.12934,1.1294,28
2019.03.25 03:18:00,1.12928,1.12934,1.12928,1.12933,11
2019.03.25 03:17:00,1.12919,1.12928,1.12919,1.12928,10
2019.03.25 03:16:00,1.12919,1.1292,1.12919,1.12919,5
2019.03.25 03:15:00,1.12915,1.1292,1.12914,1.12919,25
2019.03.25 03:14:00,1.12905,1.12916,1.12905,1.12916,27
2019.03.25 03:13:00,1.12903,1.12908,1.12903,1.12905,21
2019.03.25 03:12:00,1.12901,1.12904,1.129,1.12903,15
2019.03.25 03:11:00,1.12901,1.12902,1.12899,1.12901,28
2019.03.25 03:10:00,1.12902,1.12903,1.12899,1.12901,28
2019.03.25 03:09:00,1.12912,1.12912,1.12901,1.12903,37
2019.03.25 03:08:00,1.12902,1.12912,1.12902,1.12912,20
2019.03.25 03:07:00,1.12899,1.12903,1.12899,1.12902,15
2019.03.25 03:06:00,1.12905,1.12909,1.12899,1.12899,21
2019.03.25 03:05:00,1.12908,1.12909,1.12904,1.12905,49
2019.03.25 03:04:00,1.12908,1.1291,1.12905,1.12908,23
2019.03.25 03:03:00,1.12904,1.12913,1.12904,1.12907,35
2019.03.25 03:02:00,1.12909,1.12914,1.12902,1.12904,64
2019.03.25 03:01:00,1.12909,1.12911,1.12905,1.12909,19
2019.03.25 03:00:00,1.12897,1.1292,1.12897,1.1291,55
2019.03.25 02:59:00,1.12896,1.12901,1.12895,1.12895,32
2019.03.25 02:58:00,1.12903,1.12907,1.12888,1.12895,71
2019.03.25 02:57:00,1.12901,1.12907,1.12901,1.12904,16
2019.03.25 02:56:00,1.12905,1.12906,1.129,1.12901,29
2019.03.25 02:55:00,1.12885,1.12906,1.12885,1.12905,41
2019.03.25 02:54:00,1.12921,1.12922,1.12885,1.12886,44
2019.03.25 02:53:00,1.12924,1.12925,1.12917,1.12921,29
2019.03.25 02:52:00,1.12923,1.12925,1.1292,1.12924,14
2019.03.25 02:51:00,1.12924,1.12924,1.1292,1.12923,21
2019.03.25 02:50:00,1.12929,1.12932,1.1292,1.12924,47
2019.03.25 02:49:00,1.1293,1.12933,1.12929,1.1293,15
2019.03.25 02:48:00,1.12934,1.12934,1.12929,1.1293,31
2019.03.25 02:47:00,1.12936,1.12938,1.12933,1.12934,15
2019.03.25 02:46:00,1.12935,1.12936,1.12931,1.12936,9
2019.03.25 02:45:00,1.12931,1.1294,1.12931,1.12935,12
2019.03.25 02:44:00,1.12932,1.12935,1.12931,1.12931,10
2019.03.25 02:43:00,1.12926,1.12934,1.12926,1.12932,23
2019.03.25 02:42:00,1.12922,1.12926,1.12922,1.12926,9
2019.03.25 02:41:00,1.12924,1.12925,1.12921,1.12922,23
2019.03.25 02:40:00,1.12922,1.12925,1.1292,1.12924,22
2019.03.25 02:39:00,1.12927,1.12928,1.12913,1.12922,34
2019.03.25 02:38:00,1.12936,1.12936,1.1292,1.12928,58
2019.03.25 02:37:00,1.12936,1.12938,1.12935,1.12936,12
2019.03.25 02:36:00,1.12941,1.12941,1.12935,1.12936,10
2019.03.25 02:35:00,1.12941,1.12945,1.1294,1.12941,12
2019.03.25 02:34:00,1.12941,1.12942,1.12939,1.12941,9
2019.03.25 02:33:00,1.12941,1.12942,1.1294,1.12941,11
2019.03.25 02:32:00,1.12937,1.12941,1.12936,1.12941,12
2019.03.25 02:31:00,1.12936,1.12941,1.12934,1.12936,17
2019.03.25 02:30:00,1.12925,1.12937,1.12925,1.12937,49
2019.03.25 02:29:00,1.12926,1.12926,1.12921,1.12925,25
2019.03.25 02:28:00,1.1293,1.1293,1.12924,1.12926,12
2019.03.25 02:27:00,1.1293,1.12934,1.12926,1.1293,16
2019.03.25 02:26:00,1.12936,1.12936,1.12929,1.12929,27
2019.03.25 02:25:00,1.12951,1.12951,1.12936,1.12936,22
2019.03.25 02:24:00,1.12952,1.12961,1.12947,1.12951,30
2019.03.25 02:23:00,1.12949,1.12952,1.12942,1.12952,19
2019.03.25 02:22:00,1.12947,1.1295,1.12944,1.12949,14
2019.03.25 02:21:00,1.12941,1.12947,1.12939,1.12947,19
2019.03.25 02:20:00,1.1294,1.12941,1.12937,1.12941,6
2019.03.25 02:19:00,1.12951,1.12951,1.1294,1.1294,12
2019.03.25 02:18:00,1.12956,1.1296,1.12951,1.12951,14
2019.03.25 02:17:00,1.12957,1.12957,1.12956,1.12957,3
2019.03.25 02:16:00,1.12961,1.12962,1.12956,1.12957,12
2019.03.25 02:15:00,1.12957,1.12963,1.12957,1.12961,8
2019.03.25 02:14:00,1.12953,1.12957,1.12953,1.12957,4
2019.03.25 02:13:00,1.12959,1.12961,1.12952,1.12953,9
2019.03.25 02:12:00,1.12953,1.12962,1.12951,1.12959,17
2019.03.25 02:11:00,1.12936,1.12953,1.12936,1.12953,29
2019.03.25 02:10:00,1.12932,1.12936,1.1293,1.12936,12
2019.03.25 02:09:00,1.12918,1.12931,1.12915,1.12931,24
2019.03.25 02:08:00,1.12921,1.12921,1.12918,1.12918,4
2019.03.25 02:07:00,1.12923,1.12926,1.12921,1.12921,13
2019.03.25 02:06:00,1.12922,1.12927,1.12921,1.12923,26
2019.03.25 02:05:00,1.12915,1.12926,1.12915,1.12922,33
2019.03.25 02:04:00,1.12921,1.12921,1.12913,1.12915,16
2019.03.25 02:03:00,1.12931,1.12931,1.12921,1.12921,20
2019.03.25 02:02:00,1.12931,1.12936,1.12931,1.12931,28
2019.03.25 02:01:00,1.12941,1.12942,1.12931,1.12931,24
2019.03.25 02:00:00,1.12952,1.12953,1.12941,1.12941,11
2019.03.25 01:59:00,1.1295,1.12954,1.1295,1.12952,10
2019.03.25 01:58:00,1.12951,1.12954,1.1295,1.1295,10
2019.03.25 01:57:00,1.12953,1.12954,1.1295,1.12951,12
2019.03.25 01:56:00,1.12951,1.12954,1.1295,1.12954,25
2019.03.25 01:55:00,1.1296,1.12961,1.1295,1.1295,15
2019.03.25 01:54:00,1.1296,1.1296,1.1296,1.1296,1
2019.03.25 01:53:00,1.12959,1.1296,1.12958,1.1296,10
2019.03.25 01:52:00,1.12961,1.12961,1.12959,1.12959,5
2019.03.25 01:51:00,1.12967,1.12973,1.1296,1.12961,28
2019.03.25 01:50:00,1.12961,1.12967,1.12961,1.12967,27
2019.03.25 01:49:00,1.12961,1.12962,1.12961,1.12962,10
2019.03.25 01:48:00,1.1296,1.12963,1.12958,1.12961,14
2019.03.25 01:47:00,1.1296,1.12961,1.12959,1.1296,7
2019.03.25 01:46:00,1.1296,1.12964,1.1296,1.1296,11
2019.03.25 01:45:00,1.12961,1.12961,1.1296,1.1296,4
2019.03.25 01:44:00,1.1296,1.12961,1.1296,1.12961,2
2019.03.25 01:43:00,1.1296,1.12961,1.12957,1.1296,12
2019.03.25 01:42:00,1.12967,1.12967,1.12959,1.1296,29
2019.03.25 01:41:00,1.1297,1.1297,1.12966,1.12967,8
2019.03.25 01:40:00,1.1297,1.1297,1.1297,1.1297,1
2019.03.25 01:39:00,1.12978,1.12978,1.1297,1.1297,9
2019.03.25 01:38:00,1.12979,1.12979,1.12978,1.12978,4
2019.03.25 01:37:00,1.12976,1.12979,1.12974,1.12979,10
2019.03.25 01:36:00,1.12973,1.12976,1.12973,1.12976,3
2019.03.25 01:35:00,1.12963,1.12973,1.12963,1.12973,8
2019.03.25 01:34:00,1.12957,1.12963,1.12957,1.12963,2
2019.03.25 01:33:00,1.12951,1.12956,1.12951,1.12956,6
2019.03.25 01:32:00,1.12951,1.12952,1.12951,1.12952,4
2019.03.25 01:31:00,1.1295,1.12951,1.1295,1.12951,4
2019.03.25 01:30:00,1.1295,1.12951,1.12949,1.1295,5
2019.03.25 01:29:00,1.12955,1.12955,1.1295,1.1295,6
2019.03.25 01:28:00,1.12956,1.12956,1.12954,1.12955,7
2019.03.25 01:27:00,1.12963,1.12963,1.12956,1.12956,7
2019.03.25 01:26:00,1.12962,1.12965,1.12962,1.12963,4
2019.03.25 01:25:00,1.12969,1.12969,1.12961,1.12962,5
2019.03.25 01:24:00,1.12968,1.1297,1.12968,1.12969,3
2019.03.25 01:23:00,1.12972,1.12972,1.12968,1.12968,7
2019.03.25 01:22:00,1.12976,1.12976,1.12972,1.12972,3
2019.03.25 01:21:00,1.12973,1.12973,1.12973,1.12973,1
2019.03.25 01:20:00,1.12973,1.12973,1.12973,1.12973,1
2019.03.25 01:19:00,1.12961,1.12973,1.1296,1.12973,13
2019.03.25 01:18:00,1.12964,1.12965,1.1296,1.1296,5
2019.03.25 01:17:00,1.12964,1.12966,1.12964,1.12964,10
2019.03.25 01:16:00,1.1295,1.12965,1.1295,1.12965,20
2019.03.25 01:15:00,1.12949,1.1295,1.12949,1.1295,10
2019.03.25 01:14:00,1.1295,1.1295,1.12947,1.12949,5
2019.03.25 01:13:00,1.1295,1.1295,1.1295,1.1295,1
2019.03.25 01:12:00,1.12951,1.12951,1.1295,1.1295,2
2019.03.25 01:11:00,1.12948,1.1295,1.12948,1.1295,3
2019.03.25 01:10:00,1.1295,1.1295,1.12947,1.12948,7
2019.03.25 01:09:00,1.1295,1.1295,1.12949,1.1295,3
2019.03.25 01:08:00,1.1295,1.1295,1.12949,1.1295,5
2019.03.25 01:07:00,1.12949,1.1295,1.12949,1.1295,8
2019.03.25 01:06:00,1.12947,1.1295,1.12944,1.12949,12
2019.03.25 01:05:00,1.1295,1.1295,1.12947,1.12947,4
2019.03.25 01:04:00,1.12949,1.12951,1.12949,1.12951,5
2019.03.25 01:03:00,1.12952,1.12952,1.12949,1.12949,4
2019.03.25 01:02:00,1.12952,1.12953,1.12952,1.12952,3
2019.03.25 01:01:00,1.12952,1.12952,1.12952,1.12952,1
2019.03.25 01:00:00,1.12952,1.12954,1.12948,1.12952,12
2019.03.25 00:59:00,1.12951,1.12955,1.12951,1.12952,7
2019.03.25 00:58:00,1.12967,1.12967,1.12948,1.12951,15
2019.03.25 00:57:00,1.12974,1.12974,1.12967,1.12967,7
2019.03.25 00:56:00,1.12975,1.12975,1.1297,1.12974,6
2019.03.25 00:55:00,1.12974,1.12974,1.12967,1.1297,6
2019.03.25 00:54:00,1.12971,1.12974,1.12971,1.12974,2
2019.03.25 00:53:00,1.12976,1.12976,1.12969,1.1297,7
2019.03.25 00:52:00,1.12976,1.12981,1.12976,1.12976,8
2019.03.25 00:51:00,1.12967,1.12975,1.12967,1.12975,7
2019.03.25 00:50:00,1.12956,1.12968,1.12956,1.12967,8
2019.03.25 00:49:00,1.12953,1.12956,1.1295,1.12956,10
2019.03.25 00:48:00,1.12955,1.12958,1.12953,1.12953,9
2019.03.25 00:47:00,1.12955,1.12956,1.12955,1.12955,3
2019.03.25 00:46:00,1.12951,1.12956,1.1295,1.12956,5
2019.03.25 00:45:00,1.12945,1.12951,1.12944,1.12951,8
2019.03.25 00:44:00,1.12944,1.12946,1.12944,1.12945,5
2019.03.25 00:43:00,1.12944,1.12945,1.12944,1.12945,6
2019.03.25 00:42:00,1.12944,1.12944,1.1294,1.12943,5
2019.03.25 00:41:00,1.12949,1.12949,1.12945,1.12945,5
2019.03.25 00:40:00,1.12935,1.12956,1.12935,1.12949,15
2019.03.25 00:39:00,1.12935,1.12936,1.12935,1.12935,7
2019.03.25 00:38:00,1.12939,1.12944,1.12934,1.12934,14
2019.03.25 00:37:00,1.12939,1.12939,1.12938,1.12939,3
2019.03.25 00:36:00,1.12943,1.12943,1.12939,1.12939,3
2019.03.25 00:35:00,1.12945,1.12949,1.12943,1.12943,6
2019.03.25 00:34:00,1.12953,1.12953,1.12945,1.12945,7
2019.03.25 00:33:00,1.12959,1.12959,1.12954,1.12954,6
2019.03.25 00:32:00,1.12959,1.12959,1.12958,1.12958,6
2019.03.25 00:31:00,1.12955,1.12959,1.12952,1.12959,10
2019.03.25 00:30:00,1.12962,1.12963,1.12956,1.12956,7
2019.03.25 00:29:00,1.12964,1.12965,1.12959,1.12962,8
2019.03.25 00:28:00,1.12965,1.12965,1.12964,1.12964,2
2019.03.25 00:27:00,1.12962,1.12968,1.12962,1.12965,14
2019.03.25 00:26:00,1.12975,1.12975,1.12963,1.12963,15
2019.03.25 00:25:00,1.12976,1.12977,1.12974,1.12976,10
2019.03.25 00:24:00,1.12974,1.12976,1.1297,1.12976,8
2019.03.25 00:23:00,1.12974,1.12975,1.12974,1.12974,3
2019.03.25 00:22:00,1.12974,1.12975,1.12973,1.12974,4
2019.03.25 00:21:00,1.12973,1.12974,1.12972,1.12974,10
2019.03.25 00:20:00,1.12974,1.12974,1.12973,1.12973,2
2019.03.25 00:19:00,1.12974,1.12975,1.12973,1.12974,12
2019.03.25 00:18:00,1.1297,1.12975,1.1297,1.12974,8
2019.03.25 00:17:00,1.12966,1.1297,1.12964,1.1297,8
2019.03.25 00:16:00,1.12968,1.1297,1.12965,1.12965,9
2019.03.25 00:15:00,1.12972,1.12973,1.12966,1.12968,9
2019.03.25 00:14:00,1.12977,1.12977,1.12969,1.12972,19
2019.03.25 00:13:00,1.12978,1.12982,1.12977,1.12978,29
2019.03.25 00:12:00,1.12972,1.12982,1.12972,1.12978,40
2019.03.25 00:11:00,1.12969,1.12979,1.12969,1.12971,34
2019.03.25 00:10:00,1.12976,1.12983,1.12966,1.12969,22
2019.03.25 00:09:00,1.12979,1.12981,1.12974,1.12976,15
2019.03.25 00:08:00,1.1297,1.12979,1.1297,1.12979,14
2019.03.25 00:07:00,1.12972,1.12974,1.12971,1.12971,6
2019.03.25 00:06:00,1.12971,1.12972,1.12967,1.12972,13
2019.03.25 00:05:00,1.12975,1.12976,1.12972,1.12973,10
2019.03.25 00:04:00,1.12974,1.12985,1.12974,1.12975,23
2019.03.25 00:03:00,1.12971,1.12974,1.12969,1.12974,18
2019.03.25 00:02:00,1.12973,1.12973,1.12967,1.12968,15
2019.03.25 00:01:00,1.12963,1.12978,1.12962,1.12972,42
2019.03.25 00:00:00,1.12934,1.12971,1.12932,1.12962,43
2019.03.22 22:57:00,1.12997,1.13006,1.12992,1.13006,19
2019.03.22 22:56:00,1.12997,1.13002,1.12997,1.12997,15
2019.03.22 22:55:00,1.12997,1.12998,1.12991,1.12998,32
2019.03.22 22:54:00,1.13002,1.13006,1.12992,1.12997,67
2019.03.22 22:53:00,1.12998,1.13006,1.12997,1.13002,46
2019.03.22 22:52:00,1.12988,1.13014,1.12988,1.12999,44
2019.03.22 22:51:00,1.12982,1.12995,1.12982,1.12987,23
2019.03.22 22:50:00,1.12986,1.12987,1.12982,1.12982,28
